Fecha,Product/ Platform,Component Code,Problem Description,Volume,SQ,In Process- NDF,FPY,CAL,Warehouse,Dealer,SIR 1 MIS,n.,PPM,R=1:5,$,Min,$,$ TOTAL,R=1:5,R=1:10,1,3,5,30,35,40,48,Priority
ago - dic 2019,,TINA,Tiro corto,"109,784",0,2,0,0,0,0,0,2,18,5,12.72,60,3.73,16.45,5,4,0,6,0,0,0,0,0,600
ago - dic 2019,,TINA,Tornillo dentro de unidad,"109,784",0,2,0,0,0,0,0,2,18,5,12.72,60,3.73,16.45,5,4,0,6,0,0,0,0,0,600
ago - dic 2019,,TINA,Pestaña quebrada,"109,784",0,2,0,0,0,0,0,2,18,5,12.72,60,3.73,16.45,5,4,0,6,0,0,0,0,0,600
ago - dic 2019,,TINA,Mal ensamble,"109,784",0,1,0,0,0,0,0,1,9,4,12.72,60,3.73,16.45,5,4,0,3,0,0,0,0,0,240
oct - dic 2018,,TINA,Rota / Quebrada,140470,0,30,0,0,0,0,5,35,249,5,,,0,0,,,0,90,0,0,0,0,240,0
oct - dic 2018,,TINA,Manchada,140470,0,1,0,0,0,0,2,3,21,3,,,0,0,,,0,3,0,0,0,0,96,0
oct - dic 2018,,TINA,desbalanceada,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
oct - dic 2018,,TINA,Pestaña quebrada,140470,0,4,0,0,0,0,0,4,28,,,,,,,,,,,,,,,
oct - dic 2018,,TINA,Pivote quebrado,140470,0,2,2,0,0,0,0,4,28,,,,,,,,,,,,,,,
oct - dic 2018,,TINA,Tiro corto / incompleto,140470,0,4,3,0,0,0,0,7,50,,,,,,,,,,,,,,,
oct - dic 2018,,TINA,Orificios barridos,140470,0,10,0,0,0,0,0,10,71,,,,,,,,,,,,,,,
oct - dic 2018,,TINA,Orificios tapados,140470,0,2,0,0,0,0,0,2,14,,,,,,,,,,,,,,,
oct - dic 2018,,TINA,Mal ensamble,140470,0,3,0,0,0,0,0,3,21,,,,,,,,,,,,,,,
oct - dic 2018,,TINA,Ovalada,140470,0,3,0,0,0,0,0,3,21,,,,,,,,,,,,,,,
oct - dic 2018,,TINA,Tornillo adicional (dentro de unidad),140470,0,1,1,0,0,0,0,2,14,,,,,,,,,,,,,,,
Jul - Sep 2018,Jaguar,TINA,Tira agua- Tina quebrada ,128205,0,21,2,0,0,0,2,25,195,5,10,60,150,160,5,4,,3,5,,,,48,5600
ago - dic 2019,,Top panel,Equivocado,"109,784",144,81,0,0,0,0,0,225,2049,5,7.7,30,1.87,9.57,4,3,144,243,0,0,0,0,0,"23,220"
ago - dic 2019,,Top panel,Tornillo mal ensamblado,"109,784",0,35,0,0,0,0,0,35,319,5,7.7,30,1.87,9.57,4,4,0,105,0,0,0,0,0,"8,400"
ago - dic 2019,,Top panel,Pestaña quebrada,"109,784",0,16,0,0,0,0,0,16,146,5,7.7,30,1.87,9.57,4,4,0,48,0,0,0,0,0,"3,840"
ago - dic 2019,,Top panel,Mal ensamble,"109,784",0,2,8,0,0,0,0,10,91,5,7.7,30,1.87,9.57,4,4,0,6,40,0,0,0,0,"3,680"
ago - dic 2019,,Top panel,Soft clutch baja rápido,"109,784",0,14,0,0,0,0,0,14,128,5,7.7,30,1.87,9.57,4,4,0,42,0,0,0,0,0,"3,360"
ago - dic 2019,,Top panel,Bezel ausente,"109,784",0,0,4,0,0,0,0,4,36,5,7.7,30,1.87,9.57,4,4,0,0,20,0,0,0,0,"1,600"
ago - dic 2019,,Top panel,Tornillo ausente,"109,784",0,3,2,0,0,0,0,5,46,5,7.7,30,1.87,9.57,4,4,0,9,10,0,0,0,0,"1,520"
ago - dic 2019,,Top panel,Defecto inyección / tiro corto,"109,784",3,2,0,0,0,0,0,5,46,5,7.7,30,1.87,9.57,4,4,3,6,0,0,0,0,0,720
ago - dic 2019,,Top panel,Contamiando,"109,784",4,0,0,0,0,0,0,4,36,5,7.7,30,1.87,9.57,4,4,4,0,0,0,0,0,0,320
ago - dic 2019,,Top panel,Nut ausente,"109,784",0,0,1,0,0,0,0,1,9,4,7.7,30,1.87,9.57,4,4,0,0,5,0,0,0,0,320
ago - dic 2019,,Top panel,Sucio,"109,784",0,1,0,0,0,0,0,1,9,4,7.7,30,1.87,9.57,4,4,0,3,0,0,0,0,0,192
ago - dic 2019,,Top panel,Amarillo,"109,784",2,0,0,0,0,0,0,2,18,5,7.7,30,1.87,9.57,4,4,2,0,0,0,0,0,0,160
ago - dic 2019,,Top panel,Mal retrabajo,"109,784",1,0,0,0,0,0,0,1,9,4,7.7,30,1.87,9.57,4,4,1,0,0,0,0,0,0,64
mayo-julio 2018,Jaguar,TRANSMISIÓN,Atorada - Ruido,"129,704",1,7,4,1,0,0,2,15,116,5,17.98,30,1.43,19.41,5,4,1,21,20,30,0,0,96,"16,800"
ago - dic 2019,,TRANSMISIÓN,Ruidosa,"109,784",0,0,0,1,0,0,5,6,55,5,16.25,30,1.87,18.12,5,3,0,0,0,30,0,0,240,"20,250"
ago - dic 2019,,TRANSMISIÓN,Pegada,"109,784",0,0,0,0,0,0,2,2,18,5,16.25,30,1.87,18.12,5,4,0,0,0,0,0,0,96,"9,600"
ago - dic 2019,,TRANSMISIÓN,Trabada,"109,784",0,0,0,0,0,0,2,2,18,5,16.25,30,1.87,18.12,5,4,0,0,0,0,0,0,96,"9,600"
ago - dic 2019,,TRANSMISIÓN,Dañada / golpeada,"109,784",0,6,1,0,0,0,1,8,73,5,16.25,30,1.87,18.12,5,4,0,18,5,0,0,0,48,"7,100"
ago - dic 2019,,TRANSMISIÓN,Snap fuera de posición,"109,784",0,3,8,0,0,0,0,11,100,5,16.25,30,1.87,18.12,5,4,0,9,40,0,0,0,0,"4,900"
ago - dic 2019,,TRANSMISIÓN,Tuerca barrida,"109,784",0,1,5,0,0,0,0,6,55,5,16.25,30,1.87,18.12,5,4,0,3,25,0,0,0,0,"2,800"
ago - dic 2019,,TRANSMISIÓN,Tornillo ausente,"109,784",0,5,2,0,0,0,0,7,64,5,16.25,30,1.87,18.12,5,4,0,15,10,0,0,0,0,"2,500"
ago - dic 2019,,TRANSMISIÓN,Tornillo barrido,"109,784",0,2,2,0,0,0,0,4,36,5,16.25,30,1.87,18.12,5,4,0,6,10,0,0,0,0,"1,600"
ago - dic 2019,,TRANSMISIÓN,Snap doble,"109,784",0,3,0,0,0,0,0,3,27,5,16.25,30,1.87,18.12,5,4,0,9,0,0,0,0,0,900
ago - dic 2019,,TRANSMISIÓN,Tornillos extra,"109,784",0,0,1,0,0,0,0,1,9,4,16.25,30,1.87,18.12,5,4,0,0,5,0,0,0,0,400
ago - dic 2019,,TRANSMISIÓN,speed weel ausente,"109,784",0,0,1,0,0,0,0,1,9,4,16.25,30,1.87,18.12,5,4,0,0,5,0,0,0,0,400
ago - dic 2019,,TRANSMISIÓN,Agrietada,"109,784",0,0,1,0,0,0,0,1,9,4,16.25,30,1.87,18.12,5,4,0,0,5,0,0,0,0,400
ago - dic 2019,,TRANSMISIÓN,Mal clinchado en maquina,"109,784",0,1,0,0,0,0,0,1,9,4,16.25,30,1.87,18.12,5,4,0,3,0,0,0,0,0,240
ago - dic 2019,,TRANSMISIÓN,Fuera de posición,"109,784",0,1,0,0,0,0,0,1,9,4,16.25,30,1.87,18.12,5,4,0,3,0,0,0,0,0,240
ago - dic 2019,,TRANSMISIÓN,Doble componente,"109,784",0,1,0,0,0,0,0,1,9,4,16.25,30,1.87,18.12,5,4,0,3,0,0,0,0,0,240
ago - dic 2019,,TRANSMISIÓN,Ausente,"109,784",0,1,0,0,0,0,0,1,9,4,16.25,30,1.87,18.12,5,4,0,3,0,0,0,0,0,240
oct - dic 2018,,TRANSMISIÓN,Atorada,140470,0,0,0,0,0,0,21,21,149,5,,,0,0,,,0,0,0,0,0,0,1008,0
oct - dic 2018,,TRANSMISIÓN,Desgastada,140470,0,0,0,0,0,0,4,4,28,4,,,0,0,,,0,0,0,0,0,0,192,0
oct - dic 2018,,TRANSMISIÓN,No agita,140470,0,0,0,0,0,0,2,2,14,2,,,0,0,,,0,0,0,0,0,0,96,0
oct - dic 2018,,TRANSMISIÓN,Trabada en exprimido,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
oct - dic 2018,,TRANSMISIÓN,Ruido al exprimir,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
oct - dic 2018,,TRANSMISIÓN,Flecha pegada,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
Jul - Sep 2018,Jaguar,TRANSMISIÓN,Ruido,128205,0,22,5,1,0,0,5,33,257,5,33.4,45,112.5,145.9,5,3,,3,5,30,,,48,6450
ago - dic 2019,,TRANSMISIÓN // ACTUADOR,Abierto,"109,784",0,0,0,0,0,0,1,1,9,4,16.25,30,1.87,18.12,5,4,0,0,0,0,0,0,48,"3,840"
oct - dic 2018,,Transmisión proceso,Transmisión ausente,140470,0,1,0,0,0,0,0,1,7,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Dañada / quebrada,140470,0,5,1,0,0,0,0,6,43,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Doble componente,140470,0,2,0,0,0,0,0,2,14,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Flecha dañada,140470,0,1,0,0,0,0,0,1,7,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Tornillo falta de torque,140470,0,2,5,0,0,0,0,7,50,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Mal clinchado,140470,0,2,0,0,0,0,0,2,14,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Tornillos ausentes,140470,0,2,3,0,0,0,0,5,36,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Tornillo capado,140470,0,4,1,0,0,0,0,5,36,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Mal ensamblado,140470,0,0,1,0,0,0,0,1,7,,,,,,,,,,,,,,,
oct - dic 2018,,Transmisión proceso,Flecha fuera de posición,140470,0,0,1,0,0,0,0,1,7,,,,,,,,,,,,,,,
oct - dic 2018,,Tray dispenser,Tornillo ausente,140470,0,2,0,0,0,0,0,2,14,,,,,,,,,,,,,,,
oct - dic 2018,,Tray dispenser,Quebrado,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
ago - dic 2019,,TUB COVER - VERTIC,Pandeado / Deforme,"109,784",372,0,0,0,0,0,0,372,3388,5,2.31,15,0.93,3.24,3,2,372,0,0,0,0,0,0,"11,160"
ago - dic 2019,,TUB COVER - VERTIC,Tiro corto,"109,784",2,0,0,0,0,0,0,2,18,5,2.31,15,0.93,3.24,3,4,2,0,0,0,0,0,0,120
ago - dic 2019,,Tube ring,Pandeado,"109,784",0,99,0,0,0,0,0,99,902,5,1.95,15,0.93,2.88,3,2,0,297,0,0,0,0,0,"8,910"
ago - dic 2019,,Tube ring,Rayado / golpeado / quebrado,"109,784",0,4,0,0,0,0,0,4,36,5,1.95,15,0.93,2.88,3,4,0,12,0,0,0,0,0,720
ago - dic 2019,,Tube ring,Deforme,"109,784",0,2,0,0,0,0,0,2,18,5,1.95,15,0.93,2.88,3,4,0,6,0,0,0,0,0,360
ago - dic 2019,,Tube ring,Pestaña quebrada,"109,784",0,2,0,0,0,0,0,2,18,5,1.95,15,0.93,2.88,3,4,0,6,0,0,0,0,0,360
ago - dic 2019,,Tube ring,Tiro corto,"109,784",0,1,0,0,0,0,0,1,9,4,1.95,15,0.93,2.88,3,4,0,3,0,0,0,0,0,144
oct - dic 2018,,Tube ring,Fracturado,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
oct - dic 2018,,Unbalance,Quebrado,140470,0,1,3,1,0,0,12,17,121,5,,,0,0,,,0,3,15,30,0,0,576,0
oct - dic 2018,,Unbalance,Mal ensamblado,140470,0,2,1,0,0,0,12,15,107,5,,,0,0,,,0,6,5,0,0,0,576,0
oct - dic 2018,,Unbalance,Unbalance switch activado,140470,0,0,0,0,0,0,7,7,50,4,,,0,0,,,0,0,0,0,0,0,336,0
oct - dic 2018,,Unbalance,Unbalance switch abierto,140470,0,0,0,0,0,0,3,3,21,3,,,0,0,,,0,0,0,0,0,0,144,0
oct - dic 2018,,Unbalance,Falso contacto,140470,0,0,0,0,0,0,3,3,21,3,,,0,0,5,,0,0,0,0,0,0,144,0
oct - dic 2018,,Unbalance,Unbalance switch bloqueado / no activa,140470,0,0,5,0,0,0,1,6,43,4,,,0,0,5,,0,0,25,0,0,0,48,0
oct - dic 2018,,Unbalance,Dañado,140470,0,4,6,0,0,0,0,10,71,,,,,,,,,,,,,,,
Jul - Sep 2018,Jaguar,Unbalance switch ,No exprime- Quebrado ,128205,0,11,1,0,0,0,12,24,187,4,0.5,15,37.5,38,3,4,,3,5,,,,48,2688
Jul - Sep 2018,Jaguar,Unbalance switch ,No exprime- desajustado ,128205,0,1,1,0,0,0,5,7,55,2,0.5,15,37.5,38,3,3,,3,5,,,,48,1008
Jul - Sep 2018,Jaguar,Unbalance switch ,No exprime- Abierto o en corto ,128205,0,1,0,0,0,0,5,6,47,2,0.5,15,37.5,38,3,3,,3,,,,,48,918
mayo-julio 2018,Jaguar,VÁLVULA,No llena,"129,704",3,0,0,0,0,0,5,8,62,5,2.64,15,0.72,3.36,3,4,3,0,0,0,0,0,240,"14,580"
mayo-julio 2018,Jaguar,VÁLVULA,Pegada,"129,704",3,0,0,0,0,0,5,8,62,5,2.64,15,0.72,3.36,3,4,3,0,0,0,0,0,240,"14,580"
mayo-julio 2018,Jaguar,VÁLVULA,Flujo contiuo,"129,704",0,0,0,1,0,0,5,6,46,4,2.64,15,0.72,3.36,3,4,0,0,0,30,0,0,240,"12,960"
mayo-julio 2018,Jaguar,VÁLVULA,Quebrada,"129,704",0,1,0,0,0,0,1,2,15,3,2.64,15,0.72,3.36,3,4,0,3,0,0,0,0,48,"1,836"
mayo-julio 2018,Jaguar,VÁLVULA,Desajustada,"129,704",0,0,0,0,0,0,1,1,8,1,2.64,5,0.24,2.88,3,4,0,0,0,0,0,0,48,576
mayo-julio 2018,Jaguar,VÁLVULA,Desconectada,"129,704",0,0,0,0,0,0,1,1,8,1,2.64,5,0.24,2.88,3,4,0,0,0,0,0,0,48,576
ago - dic 2019,,VÁLVULA,Abierta / flujo continuo,"109,784",1,0,2,1,0,0,16,20,182,5,1.77,15,0.93,2.7,3,4,1,0,10,30,0,0,768,"48,540"
ago - dic 2019,,VÁLVULA,Desajustada / Abrazadera floja,"109,784",0,2,10,0,0,0,4,16,146,5,1.77,15,0.93,2.7,3,4,0,6,50,0,0,0,192,"14,880"
ago - dic 2019,,VÁLVULA,Quemada,"109,784",0,0,0,0,0,0,4,3,27,5,1.77,15,0.93,2.7,3,4,0,0,0,0,0,0,192,"11,520"
ago - dic 2019,,VÁLVULA,Falta de sello / empaque,"109,784",16,0,1,2,0,0,2,21,191,5,1.77,15,0.93,2.7,3,4,16,0,5,60,0,0,96,"10,620"
ago - dic 2019,,VÁLVULA,No abre,"109,784",1,0,0,0,0,0,2,3,27,5,1.77,15,0.93,2.7,3,4,1,0,0,0,0,0,96,"5,820"
ago - dic 2019,,VÁLVULA,Dañada / Quebrada,"109,784",0,0,0,0,0,0,2,2,18,5,1.77,15,0.93,2.7,3,4,0,0,0,0,0,0,96,"5,760"
ago - dic 2019,,VÁLVULA,Equivocada / Mal identificada,"109,784",84,0,0,0,0,0,0,84,765,5,1.77,15,0.93,2.7,3,4,84,0,0,0,0,0,0,"5,040"
ago - dic 2019,,VÁLVULA,Tornillo ausente,"109,784",1,2,4,0,0,0,1,8,73,5,1.77,15,0.93,2.7,3,4,1,6,20,0,0,0,48,"4,500"
ago - dic 2019,,VÁLVULA,Falta de torque,"109,784",0,0,8,0,0,0,0,8,73,5,1.77,15,0.93,2.7,3,4,0,0,40,0,0,0,0,"2,400"
ago - dic 2019,,VÁLVULA,Tapada,"109,784",0,0,0,0,0,0,1,1,9,4,1.77,15,0.93,2.7,3,4,0,0,0,0,0,0,48,"2,304"
ago - dic 2019,,VÁLVULA,Quebrada,"109,784",0,0,0,0,0,0,1,1,9,4,1.77,15,0.93,2.7,3,4,0,0,0,0,0,0,48,"2,304"
ago - dic 2019,,VÁLVULA,Terminal safada,"109,784",0,0,6,0,0,0,0,6,55,5,1.77,15,0.93,2.7,3,4,0,0,30,0,0,0,0,"1,800"
ago - dic 2019,,VÁLVULA,conector dañado,"109,784",0,0,2,0,0,0,0,2,18,5,1.77,15,0.93,2.7,3,4,0,0,10,0,0,0,0,600
ago - dic 2019,,VÁLVULA,Terminal deforme,"109,784",3,0,0,0,0,0,0,3,27,5,1.77,15,0.93,2.7,3,4,3,0,0,0,0,0,0,180
ago - dic 2019,,VÁLVULA,Terminal grande / Terminal larga,"109,784",3,0,0,0,0,0,0,3,27,5,1.77,15,0.93,2.7,3,4,3,0,0,0,0,0,0,180
ago - dic 2019,,VÁLVULA,Falta tapon de seguridad,"109,784",1,0,0,0,0,0,0,1,9,4,1.77,15,0.93,2.7,3,4,1,0,0,0,0,0,0,48
ago - dic 2019,,VÁLVULA,Terminal corta,"109,784",1,0,0,0,0,0,0,1,9,4,1.77,15,0.93,2.7,3,4,1,0,0,0,0,0,0,48
oct - dic 2018,,VÁLVULA,abierto / no activa indicador,140470,0,3,0,0,0,0,7,10,71,5,,,0,0,,,0,9,0,0,0,0,336,0
oct - dic 2018,,VÁLVULA,Flujo continuo,140470,0,0,0,4,0,0,3,7,50,4,,,0,0,,,0,0,0,120,0,0,144,0
oct - dic 2018,,VÁLVULA,Quemado,140470,0,0,0,0,0,0,2,2,14,2,,,0,0,,,0,0,0,0,0,0,96,0
oct - dic 2018,,VÁLVULA,Obstruida,140470,0,4,2,0,0,0,1,7,50,4,,,0,0,,,0,12,10,0,0,0,48,0
oct - dic 2018,,VÁLVULA,no regula niveles,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
oct - dic 2018,,VÁLVULA,no llena,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
oct - dic 2018,,VÁLVULA,Mal ensamblada,140470,0,0,0,0,0,0,1,1,7,1,,,0,0,,,0,0,0,0,0,0,48,0
oct - dic 2018,,VÁLVULA,Cerrada,140470,0,0,3,0,0,0,1,4,28,4,,,0,0,,,0,0,15,0,0,0,48,0
oct - dic 2018,,VÁLVULA,Conector mal ensamblado / sin ensamblar,140470,0,2,3,0,0,0,0,5,36,,,,,,,,,,,,,,,
oct - dic 2018,,VÁLVULA,Conector dañado,140470,0,2,0,0,0,0,0,2,14,,,,,,,,,,,,,,,
oct - dic 2018,,VÁLVULA,Conector invertido,140470,0,1,0,0,0,0,0,1,7,,,,,,,,,,,,,,,
oct - dic 2018,,VÁLVULA,Tornillo ausente,140470,0,2,0,0,0,0,0,2,14,,,,,,,,,,,,,,,
oct - dic 2018,,VÁLVULA,Falta de torque,140470,0,1,0,0,0,0,0,1,7,,,,,,,,,,,,,,,
oct - dic 2018,,VÁLVULA,Tornillo mal ensamble / barrido,140470,0,1,0,0,0,0,0,1,7,,,,,,,,,,,,,,,
oct - dic 2018,,VÁLVULA,ausencia de sello,140470,0,0,0,1,0,0,0,1,7,,,,,,,,,,,,,,,
Jul - Sep 2018,Jaguar,VÁLVULA,Flujo continuo/ no llena- dañada/obstruida,128205,0,18,0,1,0,0,19,38,296,5,2.64,9,22.5,25.14,3,4,,3,,0,0,0,48,3060
Jul - Sep 2018,Jaguar,VÁLVULA,No llena- Arnes desajustado ,128205,0,10,2,0,0,0,2,14,109,4,2.64,9,22.5,25.14,3,4,,3,5,,,,48,2688
Jul - Sep 2018,Jaguar,VÁLVULA,TIra agua- desajustada,128205,0,6,0,0,0,0,5,11,86,3,2.64,9,22.5,25.14,3,4,,3,,,,,48,1836
Jul - Sep 2018,Jaguar,VÁLVULA,Sello roto/dañada ,128205,0,0,2,0,0,0,1,3,23,1,2.64,9,22.5,25.14,3,4,,,5,,,,48,636
mayo-julio 2018,Jaguar,Varillas Suspensión,Quebrada,"129,704",0,0,0,0,0,0,4,4,31,4,7,30,1.43,8.43,5,4,0,0,0,0,0,0,192,"15,360"
mayo-julio 2018,Jaguar,Varillas Suspensión,Vencida,"129,704",0,2,0,0,0,0,2,4,31,4,7,30,1.43,8.43,5,4,0,6,0,0,0,0,96,"8,160"
mayo-julio 2018,Jaguar,Varillas Suspensión,Doblada,"129,704",0,1,0,0,0,0,2,3,23,4,7,30,1.43,8.43,5,4,0,3,0,0,0,0,96,"7,920"
mayo-julio 2018,Jaguar,Varillas Suspensión,Fuera de lugar,"129,704",0,0,0,0,0,0,1,1,8,1,7,30,1.43,8.43,5,4,0,0,0,0,0,0,48,960
ago - dic 2019,,Varillas Suspensión,Rotas / Dañadas / Vencidas,"109,784",1,0,0,0,0,0,13,14,128,5,0.7,30,1.87,2.57,3,4,1,0,0,0,0,0,624,"37,500"
ago - dic 2019,,Varillas Suspensión,Falta,"109,784",0,0,0,0,0,0,1,1,9,4,0.7,30,1.87,2.57,3,4,0,0,0,0,0,0,48,"2,304"
ago - dic 2019,,Varillas Suspensión,Equivocada,"109,784",0,3,0,0,0,0,0,3,27,5,0.7,30,1.87,2.57,3,4,0,12,0,0,0,0,0,720
Jul - Sep 2018,Jaguar,Varillas Suspensión,Tina suelta- Fuera de posición ,128205,0,1,0,0,0,0,9,10,78,3,7,30,75,82,,4,,3,,,,,48,0
Jul - Sep 2018,Jaguar,Varillas Suspensión,Tira el agua- Dañados ,128205,0,1,0,0,0,0,5,6,47,2,7,30,75,82,,4,,3,,,,,48,0
mayo-julio 2018,Jaguar,Wrapper,WRAPPER CON MARCA DE REB Z1,"129,704",0,90,0,0,0,0,0,90,691,5,6,5,0.24,6.24,4,2,0,269,0,0,0,0,0,"10,763"
mayo-julio 2018,Jaguar,Wrapper,WRAPPER CON PERF CORRIDA,"129,704",0,78,0,0,0,0,0,78,598,5,6,5,0.24,6.24,4,2,0,233,0,0,0,0,0,"9,310"
mayo-julio 2018,Jaguar,Wrapper,WRAPPER RAYADO EN RETRABAJO,"129,704",0,20,0,0,0,0,0,20,154,5,6,5,0.24,6.24,4,2,0,60,0,0,0,0,0,"2,400"
mayo-julio 2018,Jaguar,Wrapper,SOLDADURA ABIERTA,"129,704",0,10,0,0,0,0,0,10,77,5,6,5,0.24,6.24,4,4,0,30,0,0,0,0,0,"2,400"
mayo-julio 2018,Jaguar,Wrapper,WRAPPER RAYADO OP,"129,704",0,2,0,0,0,0,0,2,15,3,6,5,0.24,6.24,4,2,0,6,0,0,0,0,0,144
